iter	Passed	Remaining
9085	32141	144734
9086	32145	144730
9087	32149	144727
9088	32152	144724
9089	32156	144721
9090	32160	144720
9091	32164	144717
9092	32167	144713
9093	32171	144711
9094	32174	144707
9095	32178	144704
9096	32182	144702
9097	32185	144697
9098	32188	144692
9099	32192	144688
9100	32195	144684
9101	32198	144679
9102	32202	144673
9103	32205	144668
9104	32208	144665
9105	32211	144660
9106	32215	144655
9107	32218	144651
9108	32222	144648
9109	32225	144644
9110	32229	144641
9111	32232	144637
9112	32236	144633
9113	32239	144629
9114	32242	144624
9115	32246	144620
9116	32249	144615
9117	32253	144611
9118	32256	144607
9119	32259	144603
9120	32263	144598
9121	32266	144593
9122	32269	144589
9123	32272	144584
9124	32276	144580
9125	32279	144575
9126	32282	144570
9127	32286	144565
9128	32289	144561
9129	32292	144556
9130	32296	144552
9131	32299	144547
9132	32302	144544
9133	32306	144539
9134	32309	144536
9135	32313	144532
9136	32316	144528
9137	32320	144525
9138	32323	144521
9139	32326	144516
9140	32330	144512
9141	32333	144508
9142	32337	144504
9143	32341	144503
9144	32344	144499
9145	32348	144494
9146	32351	144489
9147	32354	144484
9148	32357	144480
9149	32361	144475
9150	32364	144471
9151	32367	144467
9152	32371	144463
9153	32374	144459
9154	32378	144455
9155	32381	144452
9156	32385	144448
9157	32388	144443
9158	32392	144439
9159	32395	144435
9160	32398	144431
9161	32402	144429
9162	32406	144425
9163	32410	144423
9164	32413	144421
9165	32417	144418
9166	32420	144413
9167	32424	144409
9168	32427	144405
9169	32431	144402
9170	32434	144399
9171	32438	144396
9172	32441	144391
9173	32445	144387
9174	32448	144382
9175	32452	144379
9176	32455	144376
9177	32459	144372
9178	32462	144369
9179	32466	144366
9180	32469	144362
9181	32473	144358
9182	32477	144355
9183	32480	144352
9184	32484	144349
9185	32487	144345
9186	32491	144341
9187	32494	144336
9188	32497	144332
9189	32501	144330
9190	32505	144326
9191	32508	144322
9192	32511	144317
9193	32515	144313
9194	32518	144308
9195	32521	144303
9196	32525	144299
9197	32528	144294
9198	32531	144290
9199	32535	144286
9200	32538	144283
9201	32542	144279
9202	32545	144275
9203	32549	144271
9204	32552	144266
9205	32556	144264
9206	32560	144262
9207	32563	144259
9208	32567	144254
9209	32570	144251
9210	32574	144247
9211	32577	144242
9212	32580	144239
9213	32583	144233
9214	32587	144229
9215	32591	144227
9216	32594	144224
9217	32598	144220
9218	32601	144217
9219	32605	144213
9220	32608	144210
9221	32613	144208
9222	32617	144207
9223	32621	144206
9224	32624	144202
9225	32628	144200
9226	32631	144196
9227	32635	144191
9228	32638	144187
9229	32641	144183
9230	32645	144180
9231	32649	144176
9232	32652	144173
9233	32656	144169
9234	32659	144165
9235	32662	144159
9236	32666	144155
9237	32669	144149
9238	32672	144146
9239	32676	144145
9240	32680	144142
9241	32684	144139
9242	32687	144134
9243	32690	144130
9244	32694	144127
9245	32697	144124
9246	32701	144121
9247	32705	144118
9248	32708	144114
9249	32712	144111
9250	32715	144107
9251	32719	144104
9252	32722	144100
9253	32726	144095
9254	32729	144090
9255	32733	144087
9256	32736	144082
9257	32739	144078
9258	32743	144074
9259	32746	144071
9260	32750	144067
9261	32753	144062
9262	32756	144058
9263	32760	144054
9264	32763	144050
9265	32767	144046
9266	32771	144045
9267	32774	144041
9268	32777	144037
9269	32781	144032
9270	32785	144029
9271	32788	144025
9272	32791	144021
9273	32795	144016
9274	32798	144012
9275	32802	144009
9276	32805	144005
9277	32809	144003
9278	32812	143998
9279	32815	143993
9280	32819	143990
9281	32822	143985
9282	32825	143980
9283	32829	143978
9284	32833	143974
9285	32836	143969
9286	32839	143965
9287	32843	143963
9288	32847	143959
9289	32850	143955
9290	32853	143950
9291	32857	143947
9292	32860	143942
9293	32864	143938
9294	32867	143934
9295	32870	143930
9296	32874	143926
9297	32877	143923
9298	32881	143919
9299	32884	143915
9300	32888	143912
9301	32891	143907
9302	32895	143903
9303	32898	143899
9304	32902	143895
9305	32905	143891
9306	32908	143886
9307	32912	143882
9308	32915	143878
9309	32919	143875
9310	32922	143871
9311	32925	143867
9312	32929	143863
9313	32932	143859
9314	32936	143856
9315	32939	143851
9316	32943	143848
9317	32946	143844
9318	32950	143840
9319	32953	143837
9320	32957	143832
9321	32960	143828
9322	32964	143825
9323	32967	143822
9324	32971	143818
9325	32974	143813
9326	32977	143809
9327	32981	143806
9328	32984	143801
9329	32988	143796
9330	32991	143792
9331	32994	143788
9332	32998	143783
9333	33001	143779
9334	33004	143775
9335	33008	143770
9336	33011	143765
9337	33015	143762
9338	33018	143758
9339	33021	143753
9340	33025	143750
9341	33028	143747
9342	33032	143745
9343	33036	143741
9344	33039	143736
9345	33042	143732
9346	33046	143728
9347	33049	143724
9348	33053	143721
9349	33056	143717
9350	33060	143713
9351	33064	143711
9352	33067	143708
9353	33071	143704
9354	33074	143700
9355	33078	143697
9356	33081	143693
9357	33085	143689
9358	33088	143684
9359	33091	143679
9360	33095	143677
9361	33099	143675
9362	33102	143672
9363	33106	143668
9364	33109	143665
9365	33113	143661
9366	33116	143657
9367	33120	143653
9368	33123	143649
9369	33127	143646
9370	33130	143643
9371	33134	143640
9372	33138	143636
9373	33141	143633
9374	33145	143629
9375	33149	143627
9376	33152	143625
9377	33156	143621
9378	33159	143617
9379	33163	143612
9380	33166	143608
9381	33170	143607
9382	33173	143603
9383	33177	143599
9384	33180	143594
9385	33184	143591
9386	33187	143586
9387	33191	143583
9388	33194	143579
9389	33197	143574
9390	33201	143572
9391	33204	143567
9392	33208	143564
9393	33212	143562
9394	33216	143559
9395	33219	143554
9396	33222	143549
9397	33225	143544
9398	33229	143540
9399	33232	143536
9400	33236	143533
9401	33239	143529
9402	33243	143526
9403	33247	143523
9404	33250	143518
9405	33253	143515
9406	33257	143511
9407	33260	143507
9408	33264	143504
9409	33267	143501
9410	33271	143497
9411	33274	143493
9412	33278	143489
9413	33281	143486
9414	33286	143486
9415	33289	143481
9416	33293	143478
9417	33296	143474
9418	33299	143469
9419	33303	143464
9420	33306	143462
9421	33310	143459
9422	33314	143456
9423	33317	143451
9424	33321	143448
9425	33324	143443
9426	33327	143440
9427	33331	143435
9428	33334	143431
9429	33338	143429
9430	33341	143425
9431	33345	143420
9432	33348	143417
9433	33352	143413
9434	33355	143408
9435	33359	143407
9436	33363	143404
9437	33366	143400
9438	33370	143397
9439	33373	143394
9440	33377	143390
9441	33381	143388
9442	33384	143385
9443	33388	143382
9444	33392	143379
9445	33395	143376
9446	33398	143370
9447	33402	143368
9448	33406	143364
9449	33409	143359
9450	33412	143355
9451	33416	143353
9452	33420	143350
9453	33424	143348
9454	33427	143345
9455	33431	143341
9456	33434	143338
9457	33438	143334
9458	33441	143331
9459	33445	143328
9460	33448	143323
9461	33452	143320
9462	33455	143315
9463	33459	143311
9464	33462	143307
9465	33466	143304
9466	33469	143300
9467	33472	143296
9468	33476	143293
9469	33480	143290
9470	33483	143285
9471	33487	143282
9472	33491	143280
9473	33494	143276
9474	33498	143274
9475	33502	143272
9476	33505	143269
9477	33509	143265
9478	33512	143260
9479	33516	143257
9480	33519	143254
9481	33523	143249
9482	33526	143246
9483	33530	143242
9484	33533	143239
9485	33537	143236
9486	33541	143233
9487	33544	143230
9488	33548	143228
9489	33552	143224
9490	33555	143221
9491	33559	143217
9492	33562	143213
9493	33566	143209
9494	33569	143207
9495	33573	143204
9496	33577	143200
9497	33580	143196
9498	33584	143193
9499	33587	143189
9500	33591	143185
9501	33594	143183
9502	33598	143178
9503	33602	143176
9504	33605	143172
9505	33608	143168
9506	33612	143165
9507	33615	143161
9508	33619	143157
9509	33622	143153
9510	33626	143151
9511	33630	143148
9512	33633	143144
9513	33637	143140
9514	33640	143136
9515	33644	143132
9516	33647	143129
9517	33651	143125
9518	33654	143121
9519	33658	143118
9520	33661	143115
9521	33665	143111
9522	33669	143108
9523	33672	143104
9524	33675	143099
9525	33678	143094
9526	33682	143090
9527	33685	143085
9528	33689	143083
9529	33692	143080
9530	33696	143076
9531	33700	143075
9532	33704	143072
9533	33707	143069
9534	33711	143064
9535	33714	143060
9536	33717	143056
9537	33721	143052
9538	33725	143049
9539	33728	143046
9540	33732	143042
9541	33735	143037
9542	33738	143034
9543	33742	143031
9544	33746	143027
9545	33750	143025
9546	33753	143022
9547	33756	143017
9548	33760	143013
9549	33763	143010
9550	33767	143007
9551	33771	143004
9552	33775	143002
9553	33778	143000
9554	33782	142997
9555	33786	142994
9556	33789	142990
9557	33793	142988
9558	33797	142986
9559	33801	142984
9560	33804	142980
9561	33808	142976
9562	33811	142973
9563	33815	142969
9564	33818	142966
9565	33822	142962
9566	33825	142957
9567	33829	142953
9568	33832	142950
9569	33836	142947
9570	33839	142943
9571	33843	142940
9572	33847	142937
9573	33851	142935
9574	33854	142931
9575	33857	142926
9576	33861	142922
9577	33864	142918
9578	33868	142914
9579	33871	142910
9580	33874	142906
9581	33878	142901
9582	33881	142898
9583	33885	142894
9584	33888	142890
9585	33892	142887
9586	33895	142884
9587	33899	142881
9588	33902	142876
9589	33906	142873
9590	33909	142869
9591	33913	142865
9592	33916	142862
9593	33920	142858
9594	33923	142853
9595	33926	142849
9596	33930	142845
9597	33933	142841
9598	33937	142836
9599	33940	142834
9600	33944	142830
9601	33947	142827
9602	33951	142823
9603	33954	142819
9604	33958	142814
9605	33961	142810
9606	33965	142807
9607	33968	142802
9608	33971	142798
9609	33975	142794
9610	33978	142791
9611	33982	142789
9612	33986	142786
9613	33990	142783
9614	33993	142779
9615	33996	142775
9616	34000	142771
9617	34003	142768
9618	34007	142762
9619	34010	142758
9620	34013	142754
9621	34017	142751
9622	34021	142748
9623	34024	142745
9624	34028	142740
9625	34031	142737
9626	34034	142733
9627	34038	142728
9628	34042	142726
9629	34045	142721
9630	34048	142716
9631	34051	142712
9632	34055	142707
9633	34058	142704
9634	34062	142700
9635	34065	142696
9636	34068	142692
9637	34072	142689
9638	34076	142685
9639	34079	142682
9640	34083	142678
9641	34086	142675
9642	34090	142671
9643	34093	142666
9644	34097	142664
9645	34100	142659
9646	34103	142655
9647	34107	142652
9648	34111	142648
9649	34114	142645
9650	34118	142641
9651	34121	142637
9652	34125	142633
9653	34128	142630
9654	34131	142625
9655	34135	142621
9656	34138	142616
9657	34141	142612
9658	34145	142609
9659	34148	142605
9660	34152	142601
9661	34155	142596
9662	34159	142592
9663	34162	142588
9664	34165	142584
9665	34169	142580
9666	34172	142575
9667	34175	142571
9668	34179	142567
9669	34182	142563
9670	34185	142558
9671	34189	142554
9672	34192	142550
9673	34196	142546
9674	34199	142543
9675	34203	142539
9676	34206	142534
9677	34210	142531
9678	34213	142527
9679	34217	142524
9680	34220	142519
9681	34223	142515
9682	34227	142513
9683	34231	142511
9684	34235	142508
9685	34238	142504
9686	34242	142500
9687	34245	142496
9688	34249	142494
9689	34253	142494
9690	34257	142491
9691	34260	142486
9692	34264	142484
9693	34268	142481
9694	34271	142476
9695	34274	142472
9696	34277	142467
9697	34281	142463
9698	34284	142458
9699	34288	142455
9700	34291	142450
9701	34295	142447
9702	34299	142447
9703	34302	142443
9704	34306	142439
9705	34309	142435
9706	34313	142433
9707	34317	142430
9708	34322	142434
9709	34326	142433
9710	34331	142432
9711	34335	142431
9712	34339	142429
9713	34342	142426
9714	34346	142422
9715	34349	142418
9716	34354	142422
9717	34358	142420
9718	34362	142417
9719	34365	142413
9720	34369	142410
9721	34373	142407
9722	34376	142404
9723	34380	142400
9724	34383	142395
9725	34386	142390
9726	34390	142388
9727	34393	142383
9728	34397	142379
9729	34400	142374
9730	34403	142370
9731	34407	142365
9732	34410	142362
9733	34414	142360
9734	34417	142356
9735	34421	142351
9736	34424	142348
9737	34428	142344
9738	34431	142341
9739	34435	142338
9740	34438	142333
9741	34442	142330
9742	34445	142325
9743	34449	142322
9744	34452	142318
9745	34455	142312
9746	34459	142308
9747	34462	142304
9748	34465	142300
9749	34469	142296
9750	34473	142294
9751	34476	142290
9752	34480	142286
9753	34483	142283
9754	34487	142279
9755	34490	142275
9756	34494	142272
9757	34497	142268
9758	34501	142264
9759	34504	142260
9760	34507	142255
9761	34511	142251
9762	34514	142246
9763	34517	142241
9764	34521	142238
9765	34524	142234
9766	34528	142230
9767	34531	142225
9768	34534	142221
9769	34537	142216
9770	34541	142212
9771	34544	142209
9772	34548	142205
9773	34551	142201
9774	34554	142196
9775	34558	142191
9776	34561	142187
9777	34565	142185
9778	34568	142180
9779	34572	142176
9780	34575	142172
9781	34578	142169
9782	34582	142165
9783	34586	142162
9784	34589	142158
9785	34592	142154
9786	34596	142150
9787	34599	142145
9788	34602	142141
9789	34606	142137
9790	34609	142133
9791	34613	142128
9792	34616	142124
9793	34619	142120
9794	34623	142117
9795	34626	142113
9796	34630	142109
9797	34633	142105
9798	34637	142101
9799	34640	142097
9800	34644	142093
9801	34647	142089
9802	34651	142085
9803	34654	142081
9804	34657	142077
9805	34661	142073
9806	34664	142070
9807	34668	142066
9808	34671	142063
9809	34675	142059
9810	34678	142056
9811	34682	142051
9812	34685	142048
9813	34689	142044
9814	34693	142042
9815	34696	142037
9816	34699	142032
9817	34703	142029
9818	34706	142026
9819	34710	142022
9820	34713	142017
9821	34717	142014
9822	34720	142010
9823	34724	142006
9824	34727	142002
9825	34731	141999
9826	34735	141997
9827	34738	141994
9828	34742	141991
9829	34746	141988
9830	34749	141984
9831	34753	141981
9832	34756	141978
9833	34760	141974
9834	34763	141970
9835	34766	141965
9836	34770	141961
9837	34773	141957
9838	34777	141954
9839	34780	141950
9840	34784	141946
9841	34787	141941
9842	34790	141938
9843	34794	141935
9844	34797	141931
9845	34801	141926
9846	34804	141921
9847	34807	141918
9848	34811	141914
9849	34815	141910
9850	34818	141906
9851	34821	141901
9852	34825	141898
9853	34828	141894
9854	34831	141890
9855	34835	141885
9856	34838	141881
9857	34842	141878
9858	34845	141872
9859	34848	141869
9860	34852	141865
9861	34855	141860
9862	34859	141857
9863	34862	141853
9864	34866	141850
9865	34869	141847
9866	34873	141843
9867	34876	141839
9868	34880	141836
9869	34883	141832
9870	34887	141828
9871	34890	141824
9872	34893	141819
9873	34897	141816
9874	34900	141810
9875	34904	141807
9876	34907	141802
9877	34910	141799
9878	34914	141795
9879	34917	141791
9880	34921	141788
9881	34925	141785
9882	34928	141782
9883	34932	141778
9884	34935	141774
9885	34938	141770
9886	34942	141766
9887	34945	141761
9888	34949	141758
9889	34952	141755
9890	34956	141751
9891	34959	141748
9892	34963	141745
9893	34967	141743
9894	34971	141741
9895	34975	141739
9896	34978	141735
9897	34982	141733
9898	34986	141729
9899	34989	141725
9900	34992	141720
9901	34996	141718
9902	35000	141714
9903	35003	141709
9904	35006	141704
9905	35009	141700
9906	35013	141695
9907	35016	141690
9908	35019	141686
9909	35023	141682
9910	35026	141677
9911	35029	141673
9912	35033	141669
9913	35036	141666
9914	35039	141661
9915	35043	141656
9916	35046	141651
9917	35049	141648
9918	35053	141644
9919	35056	141640
9920	35060	141637
9921	35063	141632
9922	35066	141628
9923	35070	141623
9924	35073	141619
9925	35076	141615
9926	35080	141610
9927	35083	141607
9928	35087	141604
9929	35091	141601
9930	35094	141597
9931	35097	141593
9932	35101	141590
9933	35105	141586
9934	35108	141582
9935	35111	141578
9936	35115	141573
9937	35118	141569
9938	35122	141566
9939	35125	141561
9940	35128	141557
9941	35132	141553
9942	35135	141548
9943	35138	141543
9944	35141	141539
9945	35145	141534
9946	35148	141530
9947	35151	141524
9948	35155	141521
9949	35158	141517
9950	35162	141514
9951	35165	141510
9952	35169	141506
9953	35172	141503
9954	35176	141499
9955	35179	141495
9956	35183	141492
9957	35186	141489
9958	35190	141484
9959	35193	141480
9960	35196	141475
9961	35200	141472
9962	35203	141469
9963	35207	141464
9964	35210	141460
9965	35213	141456
9966	35217	141451
9967	35220	141447
9968	35223	141443
9969	35227	141438
9970	35230	141434
9971	35233	141428
9972	35236	141424
9973	35240	141422
9974	35244	141418
9975	35247	141414
9976	35251	141410
9977	35254	141406
9978	35257	141402
9979	35261	141397
9980	35265	141395
9981	35268	141392
9982	35271	141387
9983	35275	141383
9984	35278	141378
9985	35281	141373
9986	35285	141370
9987	35288	141365
9988	35292	141362
9989	35295	141359
9990	35298	141354
9991	35302	141351
9992	35305	141347
9993	35309	141343
9994	35312	141338
9995	35316	141335
9996	35319	141331
9997	35323	141327
9998	35326	141323
9999	35329	141317
10000	35332	141314
10001	35336	141310
10002	35340	141307
10003	35343	141304
10004	35347	141300
10005	35350	141296
10006	35353	141291
10007	35357	141287
10008	35360	141284
10009	35364	141280
10010	35367	141276
10011	35371	141272
10012	35374	141268
10013	35378	141265
10014	35381	141260
10015	35384	141255
10016	35388	141252
10017	35391	141248
10018	35395	141244
10019	35398	141240
10020	35402	141237
10021	35405	141234
10022	35409	141231
10023	35413	141228
10024	35416	141226
10025	35420	141222
10026	35423	141218
10027	35427	141216
10028	35431	141212
10029	35434	141208
10030	35438	141206
10031	35442	141203
10032	35445	141200
10033	35449	141196
10034	35453	141193
10035	35456	141188
10036	35459	141184
10037	35463	141180
10038	35466	141177
10039	35470	141175
10040	35474	141171
10041	35477	141167
10042	35481	141164
10043	35484	141160
10044	35487	141156
10045	35491	141152
10046	35494	141149
10047	35498	141144
10048	35501	141141
10049	35505	141137
10050	35508	141133
10051	35511	141128
10052	35515	141123
10053	35518	141120
10054	35522	141117
10055	35525	141114
10056	35529	141110
10057	35532	141106
10058	35536	141103
10059	35540	141101
10060	35544	141099
10061	35548	141097
10062	35552	141095
10063	35555	141092
10064	35559	141088
10065	35562	141083
10066	35565	141079
10067	35568	141074
10068	35572	141071
10069	35576	141069
10070	35580	141067
10071	35584	141064
10072	35588	141062
10073	35591	141058
10074	35594	141054
10075	35598	141051
10076	35602	141048
10077	35605	141045
10078	35609	141042
10079	35613	141041
10080	35617	141038
10081	35621	141036
10082	35624	141033
10083	35628	141030
10084	35632	141027
10085	35636	141025
10086	35639	141022
10087	35643	141020
10088	35647	141018
10089	35651	141015
10090	35655	141012
10091	35658	141008
10092	35662	141005
10093	35665	141002
10094	35669	140999
10095	35672	140994
10096	35676	140990
10097	35679	140985
10098	35682	140982
10099	35686	140979
10100	35689	140975
10101	35693	140972
10102	35696	140968
10103	35700	140963
10104	35703	140959
10105	35707	140955
10106	35710	140950
10107	35713	140947
10108	35717	140943
10109	35720	140938
10110	35724	140935
10111	35727	140930
10112	35730	140927
10113	35734	140924
10114	35738	140921
10115	35741	140917
10116	35745	140913
10117	35748	140911
10118	35752	140908
10119	35756	140904
10120	35759	140900
10121	35762	140895
10122	35766	140892
10123	35770	140889
10124	35773	140885
10125	35777	140883
10126	35781	140880
10127	35784	140877
10128	35787	140872
10129	35791	140869
10130	35795	140866
10131	35798	140861
10132	35801	140858
10133	35805	140855
10134	35808	140850
10135	35812	140847
10136	35816	140844
10137	35819	140841
10138	35823	140837
10139	35827	140834
10140	35830	140830
10141	35833	140826
10142	35837	140822
10143	35840	140819
10144	35844	140816
10145	35848	140813
10146	35851	140809
10147	35855	140806
10148	35858	140802
10149	35861	140797
10150	35865	140794
10151	35869	140790
10152	35872	140787
10153	35875	140783
10154	35879	140779
10155	35882	140775
10156	35886	140771
10157	35889	140768
10158	35893	140764
10159	35896	140759
10160	35899	140755
10161	35903	140752
10162	35906	140748
10163	35910	140744
10164	35913	140740
10165	35917	140736
10166	35920	140732
10167	35924	140728
10168	35927	140723
10169	35930	140719
10170	35933	140714
10171	35937	140711
10172	35940	140707
10173	35944	140703
10174	35947	140698
10175	35951	140695
10176	35954	140691
10177	35957	140687
10178	35961	140682
10179	35964	140678
10180	35968	140675
10181	35971	140671
10182	35975	140668
10183	35978	140665
10184	35982	140661
10185	35985	140657
10186	35989	140653
10187	35992	140648
10188	35995	140644
10189	35999	140640
10190	36002	140636
10191	36006	140632
10192	36009	140628
10193	36012	140623
10194	36016	140621
10195	36019	140617
10196	36023	140614
10197	36027	140611
10198	36030	140607
10199	36034	140603
10200	36037	140601
10201	36041	140597
10202	36044	140592
10203	36048	140588
10204	36051	140584
10205	36055	140582
10206	36059	140580
10207	36062	140575
10208	36065	140572
10209	36069	140568
10210	36072	140563
10211	36075	140558
10212	36079	140554
10213	36082	140550
10214	36085	140546
10215	36089	140542
10216	36092	140538
10217	36096	140534
10218	36100	140532
10219	36103	140529
10220	36106	140523
10221	36110	140519
10222	36113	140515
10223	36116	140511
10224	36120	140507
10225	36123	140504
10226	36127	140501
10227	36131	140497
10228	36134	140493
10229	36137	140488
10230	36140	140483
10231	36144	140480
10232	36148	140477
10233	36151	140473
10234	36155	140470
10235	36158	140465
10236	36162	140462
10237	36165	140460
10238	36169	140456
10239	36172	140452
10240	36175	140447
10241	36179	140442
10242	36182	140437
10243	36185	140433
10244	36189	140429
10245	36192	140425
10246	36195	140420
10247	36199	140416
10248	36202	140412
10249	36205	140408
10250	36209	140404
10251	36212	140400
10252	36216	140397
10253	36220	140395
10254	36224	140393
10255	36227	140390
10256	36231	140386
10257	36234	140381
10258	36237	140376
10259	36241	140372
10260	36244	140368
10261	36247	140363
10262	36251	140360
10263	36254	140355
10264	36258	140352
10265	36261	140348
10266	36265	140345
10267	36268	140340
10268	36271	140335
10269	36274	140331
10270	36278	140328
10271	36282	140325
10272	36286	140323
10273	36289	140318
10274	36292	140314
10275	36296	140310
10276	36299	140306
10277	36303	140302
10278	36306	140298
10279	36310	140295
10280	36313	140291
10281	36316	140287
10282	36320	140284
10283	36324	140282
10284	36328	140279
10285	36331	140276
10286	36335	140272
10287	36338	140268
10288	36342	140265
10289	36346	140262
10290	36349	140258
10291	36353	140255
10292	36356	140252
10293	36360	140248
10294	36363	140244
10295	36367	140240
10296	36370	140238
10297	36374	140235
10298	36378	140233
10299	36382	140230
10300	36386	140227
10301	36389	140225
10302	36393	140222
10303	36396	140217
10304	36400	140214
10305	36403	140210
10306	36407	140206
10307	36410	140202
10308	36413	140198
10309	36417	140194
10310	36420	140191
10311	36424	140186
10312	36427	140182
10313	36431	140178
10314	36434	140176
10315	36438	140171
10316	36441	140166
10317	36445	140165
10318	36448	140161
10319	36452	140157
10320	36455	140152
10321	36458	140148
10322	36462	140144
10323	36465	140140
10324	36469	140136
10325	36472	140132
10326	36475	140128
10327	36479	140123
10328	36482	140121
10329	36486	140117
10330	36490	140115
10331	36494	140113
10332	36497	140109
10333	36500	140105
10334	36504	140101
10335	36507	140097
10336	36511	140093
10337	36515	140091
10338	36519	140089
10339	36522	140085
10340	36526	140081
10341	36529	140077
10342	36532	140073
10343	36536	140069
10344	36539	140065
10345	36542	140061
10346	36546	140056
10347	36549	140053
10348	36553	140050
10349	36557	140047
10350	36560	140043
10351	36563	140039
10352	36567	140035
10353	36570	140031
10354	36574	140028
10355	36577	140023
10356	36581	140019
10357	36584	140015
10358	36587	140011
10359	36591	140007
10360	36594	140003
10361	36598	139999
10362	36601	139995
10363	36605	139991
10364	36608	139988
10365	36612	139985
10366	36615	139982
10367	36619	139979
10368	36623	139977
10369	36627	139975
10370	36631	139972
10371	36634	139969
10372	36638	139965
10373	36642	139963
10374	36645	139959
10375	36649	139956
10376	36652	139953
10377	36656	139950
10378	36660	139946
10379	36663	139942
10380	36666	139937
10381	36669	139932
10382	36672	139927
10383	36676	139922
10384	36679	139918
10385	36682	139914
10386	36686	139910
10387	36689	139906
10388	36692	139901
10389	36696	139897
10390	36699	139893
10391	36702	139888
10392	36706	139885
10393	36709	139881
10394	36713	139879
10395	36716	139874
10396	36720	139869
10397	36723	139866
10398	36727	139862
10399	36730	139859
10400	36734	139855
10401	36737	139851
10402	36740	139846
10403	36743	139841
10404	36747	139838
10405	36750	139834
10406	36754	139830
10407	36758	139828
10408	36762	139827
10409	36766	139824
10410	36772	139832
10411	36776	139830
10412	36780	139828
10413	36784	139824
10414	36787	139821
10415	36791	139817
10416	36794	139813
10417	36798	139810
10418	36801	139805
10419	36804	139802
10420	36808	139798
10421	36811	139794
10422	36815	139790
10423	36818	139785
10424	36821	139781
10425	36825	139778
10426	36828	139774
10427	36832	139770
10428	36835	139766
10429	36839	139762
10430	36842	139758
10431	36845	139754
10432	36849	139751
10433	36852	139746
10434	36856	139743
10435	36860	139740
10436	36863	139737
10437	36867	139733
10438	36870	139729
10439	36873	139725
10440	36877	139721
10441	36880	139717
10442	36884	139712
10443	36887	139710
10444	36891	139706
10445	36894	139702
10446	36897	139697
10447	36901	139694
10448	36904	139689
10449	36908	139685
10450	36911	139681
10451	36914	139677
10452	36918	139674
10453	36922	139671
10454	36925	139667
10455	36929	139664
10456	36932	139659
10457	36935	139655
10458	36939	139653
10459	36943	139650
10460	36947	139647
10461	36950	139644
10462	36954	139641
10463	36957	139637
10464	36961	139633
10465	36964	139629
10466	36968	139626
10467	36971	139622
10468	36975	139618
10469	36979	139616
10470	36982	139612
10471	36985	139606
10472	36989	139603
10473	36992	139599
10474	36995	139594
10475	36998	139589
10476	37002	139584
10477	37005	139580
10478	37008	139577
10479	37012	139572
10480	37015	139568
10481	37018	139564
10482	37022	139559
10483	37025	139555
10484	37029	139551
10485	37032	139549
10486	37036	139546
10487	37039	139541
10488	37043	139538
10489	37046	139534
10490	37050	139532
10491	37054	139528
10492	37057	139524
10493	37060	139520
10494	37064	139516
10495	37067	139512
10496	37071	139508
10497	37074	139504
10498	37078	139502
10499	37082	139500
10500	37085	139496
10501	37089	139492
10502	37092	139488
10503	37096	139484
10504	37099	139479
10505	37102	139475
10506	37106	139471
10507	37109	139467
10508	37112	139462
10509	37116	139459
10510	37119	139455
10511	37122	139451
10512	37126	139446
10513	37129	139442
10514	37133	139438
10515	37136	139434
10516	37139	139429
10517	37143	139426
10518	37146	139423
10519	37150	139420
10520	37153	139416
10521	37157	139414
10522	37161	139412
10523	37165	139409
10524	37169	139406
10525	37172	139403
10526	37176	139400
10527	37180	139398
10528	37184	139396
10529	37188	139394
10530	37192	139392
10531	37196	139390
10532	37199	139387
10533	37203	139384
10534	37206	139378
10535	37210	139375
10536	37214	139373
10537	37217	139370
10538	37221	139367
10539	37225	139364
10540	37228	139361
10541	37232	139358
10542	37235	139354
10543	37239	139350
10544	37242	139346
10545	37245	139341
10546	37249	139337
10547	37252	139333
10548	37256	139329
10549	37259	139325
10550	37263	139323
10551	37266	139319
10552	37270	139316
10553	37273	139313
10554	37277	139309
10555	37280	139305
10556	37284	139302
10557	37288	139299
10558	37291	139296
10559	37295	139293
10560	37299	139290
10561	37302	139286
10562	37305	139282
10563	37309	139277
10564	37312	139273
10565	37315	139269
10566	37319	139264
10567	37322	139261
10568	37326	139257
10569	37329	139253
10570	37333	139250
10571	37336	139246
10572	37340	139244
10573	37343	139240
10574	37347	139235
10575	37350	139232
10576	37354	139228
10577	37357	139224
10578	37361	139220
10579	37364	139215
10580	37367	139211
10581	37371	139208
10582	37374	139205
10583	37378	139200
10584	37381	139196
10585	37384	139192
10586	37388	139187
10587	37391	139184
10588	37395	139180
10589	37398	139176
10590	37402	139173
10591	37405	139169
10592	37409	139166
10593	37412	139162
10594	37415	139157
10595	37419	139153
10596	37423	139150
10597	37426	139146
10598	37429	139141
10599	37432	139136
10600	37436	139133
10601	37440	139131
10602	37444	139129
10603	37447	139125
10604	37451	139121
10605	37454	139119
10606	37458	139115
10607	37461	139110
10608	37464	139106
10609	37468	139102
10610	37471	139098
10611	37475	139094
10612	37478	139090
10613	37482	139088
10614	37485	139084
10615	37489	139081
10616	37493	139078
10617	37496	139074
10618	37499	139070
10619	37503	139065
10620	37506	139060
10621	37509	139056
10622	37513	139053
10623	37516	139050
10624	37520	139047
10625	37524	139043
10626	37527	139039
10627	37531	139036
10628	37534	139031
10629	37538	139028
10630	37541	139026
10631	37545	139022
10632	37549	139019
10633	37552	139015
10634	37555	139011
10635	37559	139008
10636	37563	139006
10637	37566	139002
10638	37570	138998
